fpr,tpr,threshold
0.0005,0.3056,0.99813855
0.0005,0.3059,0.9981351
0.0005,0.3065,0.9981217
0.0005,0.3069,0.9981198
0.0005,0.3094,0.9980692
0.0005,0.3096,0.99806553
0.0005,0.3121,0.9980204
0.0005,0.3123,0.9980192
0.0005,0.3148,0.99797064
0.0005,0.315,0.9979704
0.0005,0.3213,0.9978861
0.0005,0.3215,0.9978834
0.0005,0.3216,0.9978829
0.0005,0.3218,0.9978824
0.0005,0.3285,0.9977379
0.0005,0.3287,0.9977336
0.0005,0.3303,0.9977012
0.0005,0.3305,0.997701
0.0005,0.3315,0.99767894
0.0005,0.3317,0.9976763
0.0005,0.3352,0.99759895
0.0005,0.3354,0.9975924
0.0005,0.3405,0.9974832
0.0005,0.3407,0.9974777
0.0005,0.342,0.9974443
0.0005,0.3422,0.9974427
0.0005,0.3452,0.99737597
0.0005,0.3454,0.9973725
0.0005,0.3465,0.99732745
0.0006,0.3465,0.9973271
0.0006,0.3538,0.9971738
0.0006,0.354,0.9971727
0.0006,0.3554,0.9971301
0.0006,0.3556,0.9971288
0.0006,0.3563,0.9971091
0.0007,0.3563,0.9971042
0.0007,0.3571,0.99708205
0.0007,0.3573,0.99707925
0.0007,0.3651,0.99688303
0.0007,0.3653,0.9968755
0.0007,0.3673,0.9967949
0.0007,0.3675,0.9967944
0.0007,0.3792,0.9964311
0.0007,0.3794,0.996425
0.0007,0.3814,0.9963607
0.0007,0.3816,0.99635977
0.0007,0.3916,0.99604166
0.0008,0.3916,0.9960401
0.0008,0.401,0.99566597
0.0008,0.4014,0.995652
0.0008,0.4019,0.9956382
0.0008,0.4021,0.9956312
0.0008,0.4044,0.9955545
0.0009,0.4044,0.9955498
0.0009,0.4049,0.9955363
0.0009,0.4051,0.99553335
0.0009,0.4146,0.99512595
0.0009,0.4148,0.9951206
0.0009,0.415,0.9951138
0.001,0.415,0.99511296
0.001,0.422,0.9947413
0.001,0.4222,0.9947389
0.001,0.4281,0.9944804
0.001,0.4283,0.9944747
0.001,0.4378,0.99397933
0.0011,0.4378,0.9939756
0.0011,0.4386,0.99391794
0.0012,0.4386,0.9939062
0.0012,0.4413,0.9937702
0.0013,0.4414,0.9937598
0.0013,0.4415,0.9937384
0.0013,0.4417,0.9937355
0.0013,0.4471,0.993504
0.0013,0.4473,0.99350184
0.0013,0.4485,0.99343634
0.0014,0.4485,0.993435
0.0014,0.4488,0.9934136
0.0014,0.449,0.9934064
0.0014,0.4523,0.993233
0.0015,0.4523,0.9932279
0.0015,0.4527,0.99319744
0.0015,0.4529,0.993193
0.0015,0.463,0.9926045
0.0015,0.4632,0.992596
0.0015,0.4664,0.99244857
0.0016,0.4664,0.99244505
0.0016,0.4809,0.99157166
0.0017,0.4809,0.9915684
0.0017,0.4845,0.9912943
0.0018,0.4845,0.99128145
0.0018,0.4872,0.9910772
0.0019,0.4872,0.9910739
0.0019,0.4874,0.9910619
0.0019,0.4876,0.991059
0.0019,0.498,0.99033
0.002,0.498,0.99031585
0.002,0.4999,0.99011505
0.002,0.5001,0.99011385
0.002,0.5112,0.98931515
0.0021,0.5112,0.98931354
0.0021,0.5146,0.9890912
0.0022,0.5146,0.9890882
0.0022,0.5154,0.9890281
0.0023,0.5154,0.9890204
0.0023,0.5171,0.98890555
0.0024,0.5171,0.9888974
0.0024,0.5218,0.9885343
0.0024,0.522,0.9885338
0.0024,0.5225,0.9884293
0.0025,0.5225,0.9884233
0.0025,0.523,0.9883829
0.0026,0.523,0.9883803
0.0026,0.5307,0.98765194
0.0027,0.5307,0.98760706
0.0027,0.5354,0.98708016
0.0028,0.5354,0.9870746
0.0028,0.536,0.9870051
0.0029,0.536,0.98700005
0.0029,0.5393,0.9866578
0.0029,0.5395,0.98665154
0.0029,0.5413,0.9863579
0.003,0.5413,0.9863366
0.003,0.5553,0.98485225
0.0031,0.5553,0.98482406
0.0031,0.5618,0.98395383
0.0031,0.562,0.983943
0.0031,0.5695,0.9830239
0.0032,0.5695,0.9830156
0.0032,0.5706,0.9829184
0.0033,0.5706,0.9828918
0.0033,0.5733,0.9826156
0.0034,0.5733,0.9826125
0.0034,0.5751,0.98241055
0.0035,0.5751,0.9824095
0.0035,0.5758,0.9823606
0.0036,0.5758,0.9823554
0.0036,0.5775,0.9821701
0.0037,0.5775,0.98216367
0.0037,0.5809,0.9816907
0.0038,0.5809,0.9816799
0.0038,0.5811,0.9816627
0.0039,0.5811,0.9816581
0.0039,0.582,0.9815166
0.004,0.582,0.98145294
0.004,0.5832,0.98122555
0.0041,0.5832,0.9812232
0.0041,0.5833,0.98121935
0.0042,0.5833,0.98121774
0.0042,0.5888,0.98027796
0.0043,0.5888,0.98027015
0.0043,0.5893,0.98020875
0.0044,0.5893,0.9801794
0.0044,0.5911,0.9799296
0.0045,0.5911,0.97988087
0.0045,0.5917,0.9798518
0.0046,0.5917,0.9798488
0.0046,0.597,0.97894645
0.0047,0.597,0.9789393
0.0047,0.6009,0.9783282
0.0047,0.6011,0.9783159
0.0047,0.6017,0.9782193
0.0048,0.6017,0.9781993
0.0048,0.6124,0.9762305
0.0049,0.6124,0.97622126
0.0049,0.6156,0.9754042
0.005,0.6156,0.97538185
0.005,0.6169,0.9750931
0.0051,0.6169,0.97508234
0.0051,0.6188,0.9746106
0.0052,0.6188,0.97458184
0.0052,0.6189,0.97457933
0.0053,0.6189,0.9745559
0.0053,0.6208,0.9742355
0.0054,0.6208,0.9742183
0.0054,0.6266,0.972949
0.0054,0.6268,0.97294146
0.0055,0.6268,0.9729254
0.0055,0.628,0.97271186
0.0056,0.628,0.9727079
0.0056,0.63,0.9720866
0.0057,0.63,0.97204673
0.0057,0.6302,0.97204024
0.0057,0.6312,0.9718826
0.0057,0.6314,0.9718695
0.0057,0.6332,0.9713651
0.0057,0.6334,0.9713499
0.0057,0.6362,0.9709029
0.0058,0.6362,0.97090024
0.0058,0.638,0.9706745
0.0059,0.638,0.9706622
0.0059,0.643,0.969438
0.006,0.643,0.96942556
0.006,0.6438,0.96920055
0.0061,0.6438,0.96919626
0.0061,0.6454,0.9687792
0.0062,0.6454,0.96876454
0.0062,0.647,0.96839887
0.0063,0.647,0.96836007
0.0063,0.6478,0.968258
0.0065,0.6478,0.968112
0.0065,0.6501,0.96759576
0.0066,0.6501,0.9675927
0.0066,0.6505,0.9675294
0.0067,0.6505,0.9675135
0.0067,0.6531,0.96697885
0.0068,0.6531,0.9669571
0.0068,0.6555,0.96638507
0.0069,0.6555,0.9663693
0.0069,0.6631,0.96410495
0.007,0.6631,0.96407497
0.007,0.6653,0.9633262
0.0071,0.6653,0.9633124
0.0071,0.6743,0.9605223
0.0072,0.6743,0.9604924
0.0072,0.6752,0.9603325
0.0073,0.6752,0.96032214
0.0073,0.6756,0.9601105
0.0074,0.6756,0.96007675
0.0074,0.6772,0.95936006
0.0074,0.6774,0.9593481
0.0074,0.6775,0.9593004
0.0075,0.6775,0.95929426
0.0075,0.678,0.9591038
0.0077,0.678,0.9590308
0.0077,0.6786,0.9587705
0.0078,0.6786,0.95875436
0.0078,0.6808,0.9581142
0.0079,0.6808,0.95808727
0.0079,0.6838,0.95700455
0.008,0.6838,0.95694065
0.008,0.6839,0.95676386
0.0081,0.6839,0.95675915
0.0081,0.6856,0.95626837
0.0082,0.6856,0.9562618
0.0082,0.6876,0.9557442
0.0083,0.6876,0.9555884
0.0083,0.6943,0.9536734
0.0084,0.6943,0.95361316
0.0084,0.6946,0.9535108
0.0085,0.6946,0.95349514
0.0085,0.6969,0.95263386
0.0086,0.6969,0.952609
0.0086,0.6993,0.9519558
0.0087,0.6993,0.9519287
0.0087,0.7003,0.9513222
0.0088,0.7003,0.9513045
0.0088,0.7023,0.9505684
0.0089,0.7023,0.9504915
0.0089,0.7051,0.9495897
0.009,0.7051,0.9494948
0.009,0.7057,0.9492638
0.0091,0.7057,0.9491673
0.0091,0.7069,0.94872004
0.0091,0.7071,0.948673
0.0091,0.7083,0.948148
0.0092,0.7083,0.9481462
0.0092,0.7117,0.94697464
0.0093,0.7117,0.9469737
0.0093,0.7118,0.9469225
0.0094,0.7118,0.9469216
