fpr,tpr,threshold
0.0134,0.7637,0.8907451
0.0135,0.7637,0.89071244
0.0135,0.7638,0.8905226
0.0136,0.7638,0.8904663
0.0136,0.7646,0.88982
0.0137,0.7646,0.8898112
0.0137,0.7649,0.8896543
0.0138,0.7649,0.8896373
0.0138,0.7664,0.8886962
0.0139,0.7664,0.88867015
0.0139,0.7678,0.8873764
0.014,0.7678,0.8873596
0.014,0.7683,0.8871965
0.0141,0.7683,0.8871848
0.0141,0.7685,0.88717586
0.0142,0.7685,0.8871283
0.0142,0.7698,0.88616705
0.0143,0.7698,0.88611686
0.0143,0.7702,0.8856888
0.0144,0.7702,0.88561594
0.0144,0.7721,0.8843365
0.0146,0.7721,0.88423187
0.0146,0.7725,0.8840044
0.0147,0.7725,0.883961
0.0147,0.773,0.88331115
0.0148,0.773,0.8832585
0.0148,0.7764,0.880097
0.0149,0.7764,0.8800287
0.0149,0.7765,0.8800149
0.015,0.7765,0.87988824
0.015,0.7781,0.8789288
0.0151,0.7781,0.87888414
0.0151,0.7799,0.8772644
0.0153,0.7799,0.8770867
0.0153,0.781,0.87614286
0.0154,0.781,0.8759857
0.0154,0.7813,0.8758616
0.0155,0.7813,0.8758542
0.0155,0.7822,0.8751392
0.0156,0.7822,0.87508833
0.0156,0.783,0.8742707
0.0157,0.783,0.87423915
0.0157,0.7833,0.87398833
0.0158,0.7833,0.8738434
0.0158,0.7834,0.8737736
0.0159,0.7834,0.87376446
0.0159,0.7836,0.87361366
0.016,0.7836,0.8732332
0.016,0.7842,0.8729108
0.0161,0.7842,0.87289953
0.0161,0.7852,0.87166315
0.0162,0.7852,0.8715969
0.0162,0.7863,0.8708302
0.0163,0.7863,0.8708168
0.0163,0.7871,0.87038183
0.0164,0.7871,0.8703595
0.0164,0.7873,0.8701752
0.0165,0.7873,0.8701132
0.0165,0.7877,0.8698076
0.0166,0.7877,0.86963534
0.0166,0.7898,0.86752164
0.0168,0.7898,0.86741775
0.0168,0.7908,0.86650425
0.0169,0.7908,0.86646795
0.0169,0.7911,0.8661514
0.017,0.7911,0.86610705
0.017,0.792,0.8654285
0.0171,0.792,0.8654208
0.0171,0.7922,0.86510247
0.0172,0.7922,0.8650689
0.0172,0.7924,0.86504465
0.0174,0.7924,0.8649798
0.0174,0.7925,0.86496437
0.0175,0.7925,0.86493236
0.0175,0.7926,0.86490947
0.0176,0.7926,0.86479753
0.0176,0.7929,0.864392
0.0177,0.7929,0.8643554
0.0177,0.7931,0.8642272
0.0178,0.7931,0.86378926
0.0178,0.7932,0.8634888
0.0179,0.7932,0.86335725
0.0179,0.7936,0.8628359
0.018,0.7936,0.8628268
0.018,0.7937,0.8626468
0.0182,0.7937,0.8624891
0.0182,0.7938,0.8624212
0.0183,0.7938,0.8624131
