fpr,tpr,threshold
0.0,0.1889,0.9998678
0.0,0.1898,0.99986565
0.0,0.19,0.99986553
0.0,0.1901,0.9998654
0.0,0.1904,0.9998653
0.0,0.1908,0.99986446
0.0,0.1912,0.99986434
0.0,0.1913,0.999864
0.0,0.1916,0.99986386
0.0,0.1917,0.99986374
0.0,0.1919,0.9998635
0.0,0.192,0.9998634
0.0,0.1924,0.9998617
0.0,0.1926,0.99986136
0.0,0.193,0.999861
0.0,0.1933,0.99986064
0.0,0.1935,0.9998605
0.0,0.1937,0.9998599
0.0,0.1939,0.9998596
0.0,0.1942,0.99985945
0.0,0.1944,0.9998592
0.0,0.1946,0.9998591
0.0,0.1948,0.99985886
0.0,0.195,0.99985874
0.0,0.1951,0.9998586
0.0,0.1955,0.9998584
0.0,0.1956,0.99985814
0.0,0.196,0.9998579
0.0,0.1961,0.9998578
0.0,0.1963,0.99985766
0.0,0.1966,0.9998572
0.0,0.1968,0.99985695
0.0,0.1969,0.9998568
0.0,0.1973,0.99985623
0.0,0.1974,0.9998559
0.0,0.1976,0.9998553
0.0,0.1982,0.9998542
0.0,0.1986,0.99985325
0.0,0.1987,0.99985313
0.0,0.1989,0.9998528
0.0,0.1992,0.9998522
0.0,0.1995,0.9998517
0.0,0.1998,0.9998516
0.0,0.2,0.99985147
0.0,0.2001,0.9998511
0.0,0.2003,0.9998505
0.0,0.2007,0.99985003
0.0,0.2009,0.9998499
0.0,0.201,0.9998498
0.0,0.2012,0.9998497
0.0,0.2013,0.9998493
0.0,0.2015,0.9998492
0.0,0.2017,0.99984884
0.0,0.2019,0.9998486
0.0,0.2022,0.9998481
0.0,0.2024,0.99984753
0.0,0.2027,0.9998474
0.0,0.2029,0.9998473
0.0,0.203,0.9998472
0.0,0.2032,0.9998468
0.0,0.2033,0.9998466
0.0,0.2035,0.99984646
0.0,0.2042,0.9998454
0.0,0.2044,0.999845
0.0,0.2048,0.9998442
0.0,0.205,0.99984396
0.0,0.2056,0.9998418
0.0,0.2059,0.9998417
0.0,0.206,0.99984133
0.0,0.2062,0.99984074
0.0,0.2063,0.9998404
0.0,0.2065,0.99984026
0.0,0.2078,0.9998375
0.0,0.208,0.99983716
0.0,0.2083,0.99983644
0.0,0.2085,0.99983597
0.0,0.2091,0.99983346
