fpr,tpr,threshold
0.0172,0.9644,0.74198073
0.0172,0.9647,0.740674
0.0174,0.9647,0.7377791
0.0174,0.9649,0.73699665
0.0176,0.9649,0.7364533
0.0176,0.965,0.7338698
0.0177,0.965,0.7323968
0.0177,0.9653,0.72651476
0.0181,0.9653,0.7224178
0.0181,0.9655,0.71999395
0.0182,0.9655,0.7196385
0.0182,0.9658,0.7177163
0.0183,0.9658,0.71756655
0.0183,0.9659,0.7157007
0.0184,0.9659,0.71382713
0.0184,0.966,0.71190983
0.0186,0.966,0.7105671
0.0186,0.9661,0.7081894
0.0188,0.9661,0.7068852
0.0188,0.9666,0.6895272
0.0189,0.9666,0.6878296
0.0189,0.9673,0.67746705
0.019,0.9673,0.6770641
0.019,0.9674,0.67701775
0.0191,0.9674,0.67194736
0.0191,0.9678,0.66687113
0.0192,0.9678,0.66644424
0.0192,0.968,0.661542
0.0193,0.968,0.6600665
0.0193,0.9683,0.6513234
0.0194,0.9683,0.65059996
0.0194,0.9688,0.64602494
0.0195,0.9688,0.6442171
0.0195,0.969,0.6436345
0.0197,0.969,0.6420623
0.0197,0.9693,0.63376373
0.0201,0.9693,0.6244349
0.0201,0.9695,0.6227237
0.0202,0.9695,0.6204207
0.0202,0.9701,0.6101814
0.0205,0.9701,0.5933909
0.0205,0.9702,0.5927392
0.0206,0.9702,0.5910057
0.0206,0.9703,0.59092826
0.0208,0.9703,0.5872785
0.0208,0.9704,0.5865216
0.021,0.9704,0.5843341
0.021,0.9708,0.58212745
0.0211,0.9708,0.5813345
0.0211,0.9709,0.58118063
0.0214,0.9709,0.571722
0.0214,0.971,0.5709814
0.0215,0.971,0.56992245
0.0215,0.9716,0.5594528
0.0217,0.9716,0.55505866
0.0217,0.9717,0.55468553
0.0218,0.9717,0.55441874
0.0218,0.9718,0.553925
0.022,0.9718,0.549715
0.022,0.9722,0.5389662
0.0221,0.9722,0.5377753
0.0221,0.9723,0.5317746
0.0222,0.9723,0.5314926
0.0222,0.973,0.5193273
0.0224,0.973,0.51535034
0.0224,0.9736,0.50573736
0.0226,0.9736,0.50300103
0.0226,0.9737,0.5007695
0.0227,0.9737,0.49969265
0.0227,0.9738,0.4994452
0.0228,0.9738,0.49704233
0.0228,0.9742,0.49191263
0.023,0.9742,0.49102968
0.023,0.9744,0.48928234
0.0231,0.9744,0.489083
0.0231,0.9745,0.48557103
0.0233,0.9745,0.4844186
0.0233,0.975,0.47749722
0.0236,0.975,0.4727857
0.0236,0.9752,0.46442428
0.0237,0.9752,0.46302056
0.0237,0.9754,0.4597501
0.0238,0.9754,0.45942408
0.0238,0.9756,0.4529146
0.024,0.9756,0.45013922
0.024,0.9757,0.44784382
0.0241,0.9757,0.44545498
0.0241,0.9758,0.44344074
0.0242,0.9758,0.44316584
0.0242,0.9759,0.4398959
0.0243,0.9759,0.43547347
0.0243,0.976,0.43405396
0.0245,0.976,0.43326733
0.0245,0.9762,0.4296593
0.0246,0.9762,0.42938483
0.0246,0.9763,0.42713377
0.0247,0.9763,0.42473212
0.0247,0.9765,0.42290622
