fpr,tpr,threshold
0.0004,0.3608,0.9992617
0.0004,0.361,0.99926096
0.0004,0.3618,0.9992556
0.0004,0.362,0.999253
0.0004,0.3626,0.9992488
0.0004,0.3628,0.9992481
0.0004,0.3632,0.99924564
0.0004,0.3634,0.9992455
0.0004,0.3637,0.9992436
0.0004,0.3639,0.9992434
0.0004,0.3681,0.99920887
0.0004,0.3683,0.9992077
0.0004,0.3689,0.9992022
0.0004,0.3691,0.9992017
0.0004,0.3718,0.9991837
0.0004,0.372,0.9991836
0.0004,0.3733,0.9991678
0.0004,0.3735,0.99916637
0.0004,0.3757,0.99914944
0.0004,0.3759,0.99914885
0.0004,0.3775,0.99913836
0.0004,0.3777,0.9991375
0.0004,0.3786,0.9991321
